id tweet	date	author	text	app	id user	followers	following	stauses	location	urls	geolocation	name	description	relation	user retweeted	first HT	lang	created_at
1582750625795690497	2022-10-19 15:08:49	ElCicerone1	"Buenos dias, asi sono y pinto Sevillla el viajero romantico pintor belga Francois Antoine Bossuet, a mediados del siglo XIX. ""leer un libro es la mejor manera de convertirse en otro viajero romantico para el que no tiene medios para viajar"" #BuenosDiasATodos  #FelizMiercoles https://t.co/klBWF5emmb"	Twitter for Android	1386589729055985666	9535	5038	3826	Sevilla, España	['http://elciceronedesevilla.blogspot.com']	None	El Cicerone de Sevilla	Contador de historias. Personal travel en Sevilla sus historias y leyendas. Todo sobre Sevilla y sus cosas. El Cicerone de Sevilla es marca registrada.	retweeted	ElCicerone1	BuenosDiasATodos	es	2021-04-26 07:55:38
1582750629772263424	2022-10-19 15:08:50	ConaguaDL_SLP	#FelizMiercoles Les dejamos las #Temperaturas maximas  y minimas  pronosticadas el dia de hoy 19 de octubre para el estado de #SanLuisPotosi https://t.co/gKqThzkoMn	Twitter Web App	1448459424251719682	141	100	4911	San Luis Potosí	['https://www.gob.mx/conagua']	None	@ConaguaDL_SLP	Tiene com misión la de administrar y preservar en cantidad y calidad las aguas nacionales y sus bienes públicos inherentes.	tweet		FelizMiercoles	es	2021-10-14 01:23:51
1582750643919654914	2022-10-19 15:08:54	MaraEle80684705	#FelizMiercoles Lee recuerdo que mi libro poemas y sonetos se encuentra disponible en amazon google play y aple store los invito a unirse a este viaje a lo profundo de la esencia les dejo links \nhttps://t.co/iXdoO1FhFc,\nhttps://t.co/w9lNiHEN1D https://t.co/hYFclnKj6L	Twitter Web App	1551995464303656960	138	46	1053	San Francisco California	['https://www.amazon.com.mx/Poemas-Sonetos-Maria-Elena-Guti%C3%A9rrez/dp/1643345982']	None	María Elena Gutiérrez Sauri	🌟 poetisa publicada ❤️ !orgullosamente mexicana! 🔥quiero plasmar lo que le da vida a mis anhelos ❤️un murmullo de amor en tus oídos 👁️ una caricia al alma	tweet		FelizMiercoles	es	2022-07-26 18:19:50
1582750644917932032	2022-10-19 15:08:54	JuanMPrieto3	"Mira este video y compartelo todo los que puedas. Que nadie pueda decir que no estaba advertido de la invasion. \n""Vayanse preparando""\n?Estais preparados?\n#FelizMiercoles https://t.co/pBQjIWb4yu"	Twitter for Android	1001213722654859265	3500	4094	75745	 3ee 		None	JMPrieto		retweeted	Tabarnia_BCN	FelizMiercoles	es	2018-05-28 21:28:47
1582750651557490690	2022-10-19 15:08:56	SEMARNAT_mx	#FelizMiercoles\n\n No importa si el dia esta soleado o lluvioso, el #maiz nos ofrece una gran variedad de bebidas frescas y calientes creadas a base de el. \n\nTe compartimos 2. !Comparte!   https://t.co/3u7hv5JwNL	Twitter for iPhone	72301696	726950	135	75570	México	['http://www.gob.mx/semarnat']	None	SEMARNAT México	Secretaría de Medio Ambiente y Recursos Naturales	tweet		FelizMiercoles	es	2009-09-07 15:06:44
1582750663028928514	2022-10-19 15:08:58	billetedemetr0	Buenos dias...\n#FelizMiercoles https://t.co/3YdWWFbzKd	Twitter for iPhone	847813674584682497	411	1880	36564	España		None	ChispaBoom	Existe un lugar donde se esconden los sueños no olvidados. Art. Photo.Rider. Racer.Changes.Everything 🌟	retweeted	macapumu4384	FelizMiercoles	es	2017-03-31 14:11:46
1582750667500040193	2022-10-19 15:08:59	DarioYerryy	Que la vida te sonria siempre y te regale todo aquello que mantiene con alegria a tu corazon.\n\n#BuenosDias para tod@s \n#FelizMiercoles \n#BuenMiercoles https://t.co/owcjZms1MY	Twitter for Android	1142249713363800067	839	260	122638	Culhuacán, Iztapalapa		None	Darío	Un poco de todo lo que me gusta 👌🏽#RT   Psicólogo 🧠 y 🦋Un fanático de las sonrisas, Aprendiendo hacer paciente 😅, #LGBT 🏳️‍🌈 y amo  @INNA_ro ❣️	retweeted	More240481	BuenosDias	es	2019-06-22 01:55:28
1582750682368471040	2022-10-19 15:09:03	DarioYerryy	Buenos Dias, lindo dia para todos \n#BuenosDias #BuenMiercoles\n#FelizMiercoles \n#BuenosDiasATodos https://t.co/Fg349nuYCR	Twitter for Android	1142249713363800067	839	260	122638	Culhuacán, Iztapalapa		None	Darío	Un poco de todo lo que me gusta 👌🏽#RT   Psicólogo 🧠 y 🦋Un fanático de las sonrisas, Aprendiendo hacer paciente 😅, #LGBT 🏳️‍🌈 y amo  @INNA_ro ❣️	retweeted	LuisG_0470_51	BuenosDias	es	2019-06-22 01:55:28
1582750695845138434	2022-10-19 15:09:06	paolapareja22	Que sea hoy un dia lleno de bendiciones!\n#FelizMiercoles https://t.co/IRB3FDUcBM	Twitter for Android	1577697739625881602	84	61	78			None	paola		retweeted	Motivos14185270	FelizMiercoles	es	2022-10-05 16:30:58
1582750714840784896	2022-10-19 15:09:11	Kisty51	@BlindadoGrupo1 #GRUPO 19/10 #FelizMiercoles @miguelwa @MiArgentinaViva @UcraniaMia @SergioZabalaMus @Marcelo_MM2023 @PatriciaMnica36 @CoraMirtha @ACTA2023 @cuenconmigo @Cristina112366 @tranca_ @Trompe__ @armando_trivero @mauro_irlandes @idilada00 @addams_de @tiburonbasurero  https://t.co/vR7iMQULS0	Twitter for Android	2986183714	733	867	35884	Buenos Aires, Argentina		None	Cristina	Taurina con toda la furia!!! Enamorada del arte, de mi familia, humana y perruna. Agradezco a Dios hasta las amistades antiguas y las más recientes.	retweeted	mcmarlyncris	GRUPO	und	2015-01-19 18:26:29
1582750715201540097	2022-10-19 15:09:11	eltigredelocho	#Estreno de hoy #Miercoles en #SEXMEX con: @HaideUnique y @lucyandominus \n\na Haide le encanta que su amo Lucyan se la lleve al cuarto rojo y le practique el sexo salvajemente.\n\nhttps://t.co/8tX8LnUYU0\n\n#YosoySexmex \n#FelizMiercoles https://t.co/0WIWeQuXUT	Twitter for iPhone	2852624100	7090	434	66369			None	Don tigre	10 Diciembre	retweeted	yosoysexmex	Estreno	es	2014-10-12 04:11:27
1582750715482558464	2022-10-19 15:09:11	arandiaernaldo1	#19Oct\n123 mil Tweets\n2\n#PuebloUnidoYActivo\n228 mil Tweets\n3\nCancer de Mama\n75,8 mil Tweets\n4\nEl Castano\n153 mil Tweets\n5\nMaracay\n83,3 mil Tweets\n6\n#TocateParaQueNoTeToque\n1.771 Tweets\n7\nDia Internacional de la Lucha\n12,6 mil Tweets\n8\nAragua\n135 mil Tweets\n9\n#FelizMiercoles	Twitter for Android	1577438322452041729	25	21	4155	Venezuela		None	Ernaldo Arandia	Cariñosa, divertida, sentimental	retweeted	GutierezzJosee	19Oct	es	2022-10-04 23:19:50
1582750725817257984	2022-10-19 15:09:13	iurgi13	" Javier Aroca @JavierArocaA: ""Los medios de comunicacion no estan ayudando a construir una democracia sana sino que estan torpedeando un Gobierno legitimo""\n\nVia: @_infoLibre\n#FelizMiercoles https://t.co/J0ZVBRDjMa"	Twitter for Android	114410195	261	605	23036			None	iurgi	No fear no limits!!!!!!!!!!!	retweeted	MiercolesRepubl	FelizMiercoles	es	2010-02-15 09:23:35
1582750739960500225	2022-10-19 15:09:17	fernand91503568	#Estreno de hoy #Miercoles en #SEXMEX con: @HaideUnique y @lucyandominus \n\na Haide le encanta que su amo Lucyan se la lleve al cuarto rojo y le practique el sexo salvajemente.\n\nhttps://t.co/8tX8LnUYU0\n\n#YosoySexmex \n#FelizMiercoles https://t.co/0WIWeQuXUT	Twitter for Android	1573324654600548352	91	1253	3024			None	fernando		retweeted	yosoysexmex	Estreno	es	2022-09-23 14:53:41
1582750748362051587	2022-10-19 15:09:19	juanantonioled	No hay nada mejor que poder hacer algo que te arranque una sonrisa!!\nBueno si, compartirla!!\n#FelizMiercoles \n@RosaLopez https://t.co/cD3a0BEiL0	Twitter for iPhone	1302595632	218	473	5093	Madrid	['http://www.ledprojects.es']	None	Juan Antonio Pérez G	Fundador y CEO de Led Projects Emprendedor y siempre activo. Amante de mi familia y el deporte. Runner🏃🏻‍♂️ ¿Hablamos?	retweeted	chemitamartinez	FelizMiercoles	es	2013-03-26 06:00:12
1582750758713245696	2022-10-19 15:09:21	Kami135	#FelizMiercoles \n\nhttps://t.co/8uFd1PihwS https://t.co/Ozjfdxh5Sv	Twitter for Android	1328833470513242116	554	574	18981	CDMX		None	ღ ᴋᴀᴍɪ 💚	✰𝓢𝓲𝓷 𝓹𝓻𝓲𝓼𝓪 𝓹𝓮𝓻𝓸 𝓼𝓲𝓷 𝓹𝓪𝓾𝓼𝓪 ✰    ✞ 𝕾𝖊𝖈𝖙𝖆 ✞  ✰18/04/21✰	tweet		FelizMiercoles	und	2020-11-17 22:53:09
1582750765742837761	2022-10-19 15:09:23	Yelaini9	asi mismo, nubosidad fragmentada en areas del Tachira, Barinas, Lara, Yaracuy, este de Miranda, Anzoategui y Monagas; el resto del pais se aprecia zonas despejadas. #Reporte de las 04:40 HLV #FelizMiercoles	Twitter for Android	1577127357927854080	206	490	12559			None	Yelaini		retweeted	INAMEH	Reporte	es	2022-10-04 02:44:09
1582750776447078401	2022-10-19 15:09:25	clinicamajadaho	?Conoces el estado de tu boca? https://t.co/3hc1scbhz5 #dentalarroque #clinicadentalmajadahonda #dentistas #dentistamajadahonda #clinicadental #majadahonda #odontologo #revisiondental #dentista #higienebucal #felizmiercoles https://t.co/ndC9faYKlR	Twitter Web App	1903313228	577	1102	2930	Majadahonda, España	['http://www.clinicadentalboadillamajadahonda.com']	None	Clínica Dental Dra. Herrero	Clínica dental Dra. Herrero - Dentalarroque - clínica dental ubicada en Avenida España 26, Majadahonda. #majadahonda #dentista #clinicadental #odontología	tweet		dentalarroque	es	2013-09-25 07:56:57
1582750782721359872	2022-10-19 15:09:27	Antimilitantes7	"En el ""gobierno del cambio"" los que viven sabroso son los residentes de las casas presidencial y vicepresidencial. Los nadies que votaron por ellos seguiran comiendo .\n#UnIndultoPara \n#CuidemosA \n#AlCambioLeCumplimosCon\n#FelizMiercoles https://t.co/Cste2FC9Na"	Twitter for iPhone	1533160408470720514	251	443	250			None	Antimilitantes	Una mirada a los hechos que marcaron la historia del conflicto armado en Colombia 🇨🇴  Cuenta anterior Suspendida.	tweet		UnIndultoPara	es	2022-06-04 18:55:22
1582750787720998913	2022-10-19 15:09:28	PaletaChico	#FelizMiercoles https://t.co/BpHXwmXMc4	Twitter for Android	69091297	364	1311	14920	Collipulli, Chile		None	Heberth Diaz Lagos	Necesito tus Manos, Te extraño!                                   Del aire soy, como todo mortal, del gran vuelo terrible y estoy aquí de paso a las estrellas	tweet		FelizMiercoles	qme	2009-08-26 20:48:55
1582750790879367168	2022-10-19 15:09:29	andyal10584157	Si el bloqueo es el argumento del Gobierno de Cuba Porque el Gobierno de EEUU no lo quita y se acaba el argumento? #MejorSinBloqueo #EliminaElBloqueo #FelizMiercoles https://t.co/SpDyP315SK	Twitter for Android	1544056749371658246	2098	3810	11223			None	@andyal		retweeted	afajardososa	MejorSinBloqueo	es	2022-07-04 20:33:47
1582750827143663616	2022-10-19 15:09:37	GarrePagan	Hoy es el #DiaMundialdelCancerdeMama, y queremos mandar toda nuestra fuerza a todas las luchadoras que pelean dia a dia contra esta enfermedad. A las que luchais, a las que apoyais, a todas.\n\n!Estamos con VOSOTRAS! \n\n#BuenosDias #FelizMiercoles #19Octubre https://t.co/qMrj4v6Xtc	Twitter for Android	916296068903653376	6	48	592	Torre-Pacheco, España		None	Soledad Garre Pagan		retweeted	alpisancayetano	DiaMundialdelCancerdeMama	es	2017-10-06 13:36:21
1582750828943007744	2022-10-19 15:09:38	camiaangel	 !Recuerda! Hoy, como todos los MIERCOLES a las 21.00 HORAS, Red Republica, @RedRepublic_ lanzara un hashtag para reclamar la Republica.\n\n!Unete y participa con nosotr@s!\n!Vamos a por la III Republica! \n#FelizMiercoles https://t.co/mXYDhBoapb	Twitter Web App	311596731	951	2132	173171			None	miguel angel camiña		retweeted	carolacaracola5	FelizMiercoles	es	2011-06-05 18:31:30
1582750843081981952	2022-10-19 15:09:41	claroydirectomx	 A sacar la cobija del tigre. Se espera un dia frio y lluvioso \n https://t.co/c00Gbvmsk8...\n#Mexico #Clima #FelizMiercoles #Lluvias	Twitter for iPhone	313300274	2945	943	47818	Distrito Federal, México	['http://www.claroydirectomx.com']	None	ClaroyDirectomx	#ClaroyDirectomx es una multiplataforma informativa con presencia en Internet, redes sociales, radio y televisión en México	tweet		Mexico	es	2011-06-08 13:03:41
1582750853479354368	2022-10-19 15:09:44	aoifearias	@Brujaycotilla @luismerlo_actor #BuenasTardes mi BrujaLinda  vamos a mitad d semana ya disfruta #FelizMiercoles  https://t.co/jVRuYMh1Ur	Twitter for Android	1038068671120330754	1047	214	59828			None	Aoifearias		replied_to	MiercolesRepubl	BuenasTardes	es	2018-09-07 14:17:12
1582750868801478656	2022-10-19 15:09:47	jagoba13	"Wyoming: ""El 20 de noviembre de 1975 se murio Franco y con el no se murieron 40 millones franquistas, no es verdad, aqui durante 40 anos se creo una sociologia logica del franquismo, que aun persiste...""\n\n #FelizMiercoles https://t.co/RVdVggxlar"	Twitter for Android	508855147	316	637	14610	Bilbao		None	jagoba	Athletic club Bilbao . Matzherritarra.Odio el fanatismo y a los fascistas . Athletizale. Athletic is different,🔴⚪.Republicano.💜💜	retweeted	MiercolesRepubl	FelizMiercoles	es	2012-02-29 13:34:39
1582750899335667712	2022-10-19 15:09:55	__Chica__72	Buenos dias #FelizMiercoles tenemos una cita en YouTube con @mhonividente y @brenn_mz para el #PreguntaleaMhoni @ClubMhoniFan no faltes!!!!! #MhonienHeraldo #PreguntaleaMhoni @heraldodemexico https://t.co/LdCSvr09Da	Twitter for iPhone	878715528516222976	743	604	90997			None	~Chika~	Doy la vida por mi familia. soy fan de @mhonividente Agosto 13, 2014 (8:51 am) 🌞#MhoniFans ser original es brillar con tu propia luz. ☀️	tweet		FelizMiercoles	es	2017-06-24 20:44:42
1582750906277167107	2022-10-19 15:09:56	Minina20243246	Se apartan periodistas que denuncian la corrupcion de la monarquia y se es complaciente con los que ocultaron o justificaron con su corrupcion, lo explica Jesus Cintora @JesusCintora para @publico_es.\n\n #FelizMiercoles https://t.co/S6jMs29HP7	Twitter for Android	1154847925983469568	188	219	7056			None	Minina	Nací después de los dolores , y aquí estoy 😎😲	retweeted	MiercolesRepubl	FelizMiercoles	es	2019-07-26 20:16:16
1582750940549246977	2022-10-19 15:10:04	GtoCapitalTur	#FelizMiercoles  Ya es mitad de semana y yo solo quiero ir a #Guanajuato a comer un pan de muerto  #DiaDeMuertos https://t.co/5AzOYfthQX	Twitter for iPhone	1245941113615085568	2963	776	1536	Guanajuato, México		None	Guanajuato Capital Turismo	Consejo de Promoción Turística de Guanajuato Capital	retweeted	viajaencortomex	FelizMiercoles	es	2020-04-03 05:08:28
1582750941094506501	2022-10-19 15:10:05	AriadnaGalvan16	#BuenosDias   #FelizMiercoles que tengan un buen dia  https://t.co/T7jNFak0cg	Twitter for Android	1493579363018805249	65	197	170			None	Ariadna Galvan	Los sueños si se acen realidad	quoted		BuenosDias	es	2022-02-15 13:34:13
1582750953023102977	2022-10-19 15:10:07	Pintocuadrosa10	"En el ""gobierno del cambio"" los que viven sabroso son los residentes de las casas presidencial y vicepresidencial. Los nadies que votaron por ellos seguiran comiendo .\n#UnIndultoPara \n#CuidemosA \n#AlCambioLeCumplimosCon\n#FelizMiercoles https://t.co/Cste2FC9Na"	Twitter for Android	446285139	719	1179	29360			None	Fear		retweeted	Antimilitantes7	UnIndultoPara	es	2011-12-25 14:39:19
1582750951047254017	2022-10-19 15:10:07	FerVilchisMx	#Madrugadores | Sin importar el dia, nuestros uniformados de la @DSPyTEcatepec estan siempre listos  para defender la integridad y patrimonio de las familias de este gran municipio. Esta madrugada de #FelizMiercoles, presentaron su ya tradicional parte de novedades. https://t.co/bNZOteG8b0	Twitter for Android	957373186986926080	19488	301	8311	Ecatepec de Morelos, México	['http://www.ecatepec.gob.mx']	None	Fernando Vilchis	Presidente municipal de #Ecatepec de Morelos 2022-2024. #MunicipioConValoresQueSeLevanta	tweet		Madrugadores	es	2018-01-27 22:02:09
1582750959624548352	2022-10-19 15:10:09	AyalaD_Claudia	Buen dia, hoy es el #DiaMundialDelCancerDeMama y es un importante conocer algunos mitos y realidades sobre esta enfermedad. Los conocias?  Recuerda siempre es importante acudir con tu medico.    #FelizMiercoles https://t.co/oJ2WU5Retz	Twitter Web App	1235360325492490240	172	191	503			None	claudia Diaz Ayala		retweeted	EduardoFloMa1	DiaMundialDelCancerDeMama	es	2020-03-05 00:24:01
1582750973956530176	2022-10-19 15:10:12	lupitacriollo	Buenos dias linduras \n\n#felizmiercoles  https://t.co/xdplZi4CIZ	Instagram	133407266	420	1039	17028	Megico Máxico 	['https://www.facebook.com/LupitaCriolloE']	None	LupisTrikisLove 	La vida es cool, y yo junto con ella ♡	tweet		felizmiercoles	es	2010-04-15 18:11:40
1582750977110994944	2022-10-19 15:10:13	Jdingenieros	El Rapto de las Sabinas, escultura realizada en un solo bloque de marmol blanco por Giambologna en el ano 1579. Esta obra maestra mide 4,10 metros de altura y muestra una perfecta anatomia del cuerpo humano. Piazza della Signoria, Florencia (#Italia) #BuenosDias #FelizMiercoles https://t.co/eLQgoXt9zu	Twitter for Android	2444714297	25	182	2464			None	J.David		retweeted	arteviajero_com	Italia	es	2014-03-29 14:52:21
